原文: 　　  positive_prob: 1.000000  confidence: 1.000000  negative_prob: 0.000000  sentiment: 1.000000   
 原文: 　　  positive_prob: 1.000000  confidence: 1.000000  negative_prob: 0.000000  sentiment: 1.000000   
 原文: 　　“关于在老师屋里找到的笔记本和磁碟片，我想要再度请教您。”我试着改变话题，而野野口修则露出一副烦死了的表情。  positive_prob: 0.574115  confidence: 0.053590  negative_prob: 0.425885  sentiment: 2.000000  
 原文: 　　“那个跟案情一点关系都没有，请你不要乱想。”  positive_prob: 0.169902  confidence: 0.622439  negative_prob: 0.830098  sentiment: 0.000000  
 原文: 　　“如果真是这样，可否请你仔细说明那些到底是什么？”  positive_prob: 0.212220  confidence: 0.528401  negative_prob: 0.787780  sentiment: 0.000000  
 原文: 　　“什么都不是。不过是笔记本，不过是磁碟片。”  positive_prob: 0.208929  confidence: 0.535714  negative_prob: 0.791071  sentiment: 0.000000  
 原文: 　　“不过里面却是日高邦彦的小说。不，正确的说，应该说是酷似日高邦彦小说的作品，简直耽像是小说的草稿一样。”  positive_prob: 0.435875  confidence: 0.031390  negative_prob: 0.564125  sentiment: 0.000000  
 原文: 　　听到我的话，他噗哧笑了出来：“所以我是日高背后的捉刀人？荒谬！你想太多了。”  positive_prob: 0.366807  confidence: 0.184874  negative_prob: 0.633193  sentiment: 0.000000  
 原文: 　　“不过，这样想有它的道理。”  positive_prob: 0.341557  confidence: 0.240984  negative_prob: 0.658443  sentiment: 0.000000  
 原文: 　　“让我告诉你一个更合理的答案吧！那是一种学习。想要成为作家的人，各有其独特的学习方法。像我，就是藉由抄写日高的作品，以习得他的写作风格和表现手法。这并非什么特别的事，很多尚未成熟的作家都是这么做的。”  positive_prob: 0.930527  confidence: 0.845616  negative_prob: 0.069473  sentiment: 2.000000  
 原文: 　　他的解释并未让我感到意外，因为日高邦彦的责任编辑也曾做过相同的推论。不过，那位编辑说了，这其中还是有三点值得商榷。其一，发现的原稿和日高邦彦的作品并非完全相同，两者之间有些微的差异。其二，就算是一种学习好了，如此大量抄写别人的作品是不正常的。其三，日高邦彦虽然是畅销作家，但模仿他的文章并不代表就能让自己写得更好。  positive_prob: 0.441537  confidence: 0.018806  negative_prob: 0.558463  sentiment: 0.000000  
 原文: 　　于是我提出这三点，试着质问野野口修，看他做何解释。没想到他连眼睛都不眨，马上回答了我：“关于这些，我可以合乎逻辑地全部回答你。事实上，一开始我只是单纯地抄写而已，可是渐渐地我觉得光这样做是不够的。于是当我想到换成自己会怎么写、会怎么表现的时候，我就试着把它写下来。这样你懂吗？我一边以日高的文章为范本，一边尝试创作更好的东西，这才是我学习的目的。至于大量抄写的问题，那只是代表我学习了很久。我单身，回家后也没事可做，所以大可投注所有心力在写作的练习上。最后，日高的文章好或不好，这是见仁见智的问题。我倒是很欣赏他的文笔，或许其中没什么深奥的技巧，却是简洁易懂的好文章。他能吸引这么多的读者，不就是最好的证明吗？”  positive_prob: 0.019598  confidence: 0.956449  negative_prob: 0.980402  sentiment: 0.000000  
 原文: 　　野野口修的这套说辞，确实有其道理。可是如果这些都是真的，他为什么不早讲清楚，我脑中浮起了这样的疑惑。生病卧床以前，他一直三缄其口。莫非一直要等到他住进医院，不再接受侦讯，才有空档想出这样的藉口？这是我的推理，不过，这会儿要证实这个已经十分困难。  positive_prob: 0.048414  confidence: 0.892414  negative_prob: 0.951586  sentiment: 0.000000  
 原文: 　　不得已，我只好提出新发现的证据。那是在野野口修的抽屉里找到的几张便条，上面潦草写着类似故事大纲的东西。从出场人物的姓名来看，我知道那与日高邦彦正在连载的《冰之扉》有关。不过，大纲写的并非先前已经发表过的内容，怎么看，都像是《冰之扉》的后续发展。  positive_prob: 0.028662  confidence: 0.936308  negative_prob: 0.971338  sentiment: 0.000000  
 原文: 　　“你为何要写《冰之扉》的后续发展？你可以对此提出说明吗？”  positive_prob: 0.117760  confidence: 0.738312  negative_prob: 0.882240  sentiment: 0.000000  
 原文: 　　我问野野口修，结果他回答：“那对我来说也是一种练习。只要是读者，不管是谁都会在不自觉的情况下，去揣想未来的剧情吧？而我只是稍微积极一点，把它具体化而已，这没什么好大惊小怪的。”  positive_prob: 0.054040  confidence: 0.879910  negative_prob: 0.945960  sentiment: 0.000000  
 原文: 　　“你不是已经辞去教职，往专业作家的路途迈进了吗？有必要再做这样的练习？甚至牺牲自己的写作时间？”  positive_prob: 0.065415  confidence: 0.854634  negative_prob: 0.934586  sentiment: 0.000000  
 原文: 　　“请你不要出言讽刺，我还称不上是专业作家，技巧更有待磨练。何况因为根本没有工作进来，所以我时间特多。”  positive_prob: 0.036468  confidence: 0.918959  negative_prob: 0.963532  sentiment: 0.000000  
 原文: 　　野野口修的话依然无法说服我。或许是我的表情泄漏了这种想法，他看着我继续说道：“你好像硬要把我当作日高的捉刀人，真是太抬举我了。我根本没有那种本事，相反地，听你这么说，我心里还想，如果这一切都是真的该有多好。如果真是如你所推理的，我肯定会大声高喊：‘那些作品全是我写的，真正的作者是野野口修！’可是很遗憾，那不是我写的。我写的东西，我当然会用自己的名义发表。我根本没有必要借用日高的名字，你不觉得吗？”  positive_prob: 0.006686  confidence: 0.985143  negative_prob: 0.993314  sentiment: 0.000000  
 原文: 　　“我也是这么想，所以才会觉得难以理解。”  positive_prob: 0.203915  confidence: 0.546855  negative_prob: 0.796085  sentiment: 0.000000  
 原文: 　　“根本没有什么难以理解的。你只是推测偏了，才会导出奇怪的结论，你想得太复杂了。”  positive_prob: 0.006542  confidence: 0.985463  negative_prob: 0.993458  sentiment: 0.000000  
 原文: 　　“我不这么觉得。”  positive_prob: 0.211483  confidence: 0.530037  negative_prob: 0.788517  sentiment: 0.000000  
 原文: 　　“拜托你就这么想吧。我希望这个话题到此为止，你们能尽早对我起诉。要用什么动机我都无所谓，报告书上你爱怎么写就怎么写吧。”野野口修一副已经豁出去的样子。  positive_prob: 0.018617  confidence: 0.958628  negative_prob: 0.981383  sentiment: 0.000000  
 原文: 　　走出病房后，我将刚才的对谈反刍了一番。我左思右想，总觉得他的供词有很多不合理的地方。不过，就像他所说的，我的推理确实也不够周全。  positive_prob: 0.147325  confidence: 0.672612  negative_prob: 0.852675  sentiment: 0.000000  
 原文: 　　如果他真是日高邦彦的背后代笔，有什么理由让他非得这么做呢？  positive_prob: 0.091338  confidence: 0.797027  negative_prob: 0.908662  sentiment: 0.000000  
 原文: 　　是因为日高邦彦已是畅销作家，相较于一个新人，用他的名义出书会卖得比较好吗？不过，日高还没走红之前的作品应该也是野野口修写的，如果真是这样，他把它拿来当作自己的处女作发表不是也很好吗？  positive_prob: 0.079655  confidence: 0.822990  negative_prob: 0.920345  sentiment: 0.000000  
 原文: 　　因为他同时担任教职，所以想尽量不要公开自己的身分吗？不，那就太奇怪了。就我所知，没有老师是因为以作家为副业，而在学校混不下去的。况且，如果要野野口修二选一的话，他肯定会毫不犹豫地舍弃教师这个饭碗。  positive_prob: 0.023616  confidence: 0.947519  negative_prob: 0.976384  sentiment: 0.000000  
 原文: 　　还有，就像他自己讲的，如果他真是影子作家，都到这个节骨眼了，他干嘛还要否认？对他而言，“日高邦彦的影子作家”的头衔肯定是光荣的。  positive_prob: 0.105856  confidence: 0.764765  negative_prob: 0.894144  sentiment: 0.000000  
 原文: 　　这么说来，野野口修真的不是日高邦彦的捉刀人吗？而在他屋里找到的笔记和磁片，就像他自己所供称的，没有多余的意义？  positive_prob: 0.096168  confidence: 0.786293  negative_prob: 0.903832  sentiment: 0.000000  
 原文: 　　不可能，我敢断定。  positive_prob: 0.217046  confidence: 0.517675  negative_prob: 0.782954  sentiment: 0.000000  
 原文: 　　对于野野口修这号人物，我多少有些认识。根据我的了解，他的自尊心非常强，对自己也很有自信。说他为了想成为作家而去抄写谁的作品当作练习，根本是不可能的事。  positive_prob: 0.924782  confidence: 0.832848  negative_prob: 0.075218  sentiment: 2.000000  
 原文: 　　对于野野口修这号人物，我多少有些认识。根据我的了解，他的自尊心非常强，对自己也很有自信。说他为了想成为作家而去抄写谁的作品当作练习，根本是不可能的事。  positive_prob: 0.924782  confidence: 0.832848  negative_prob: 0.075218  sentiment: 2.000000  
 原文: 　　回到总部后，我把和野野口修的对话呈报给上司。迫田警部从头到尾都苦着一张脸，听取我的报告。  positive_prob: 0.087943  confidence: 0.804571  negative_prob: 0.912057  sentiment: 0.000000  
 原文: 　　“野野口为何要隐瞒他的杀人动机？”听完报告后，上司问我。  positive_prob: 0.065803  confidence: 0.853772  negative_prob: 0.934197  sentiment: 0.000000  
 原文: 　　“我不知道。连犯罪事实都承认了，却迟迟不肯说出杀人动机，我想这其中必定藏有天大的秘密。”  positive_prob: 0.092578  confidence: 0.794271  negative_prob: 0.907422  sentiment: 0.000000  
 原文: 　　“你还是认为那和日高的小说有关吗？”  positive_prob: 0.106474  confidence: 0.763391  negative_prob: 0.893526  sentiment: 0.000000  
 原文: 　　“我个人是这么认为。”  positive_prob: 0.409035  confidence: 0.091033  negative_prob: 0.590965  sentiment: 0.000000  
 原文: 　　“你说野野口修是真正的作者，不过他本人并不承认啊。”  positive_prob: 0.074449  confidence: 0.834559  negative_prob: 0.925551  sentiment: 0.000000  
 原文: 　　很明显地，警部不愿再为这个案子多花时间。事实上，部分媒体不知从哪得知消息，已经找上搜查小组，询问野野口修替日高邦彦捉刀的可能。当然，警方会尽量避免做出明确的回应。不过，也许最快明天一早就会看到报纸批露这项消息。如果真是那样，打来询问的电话定然教人应接不暇。  positive_prob: 0.032687  confidence: 0.927362  negative_prob: 0.967313  sentiment: 0.000000  
 原文: 　　“他说是因为两人吵架，一时抓狂就把对方杀了，可是如果连吵架的内容都查不清楚的话，我们是无法结案的。我甚至想，他不肯说出真正的动机也就算了，可否请他发挥作家的长才，给个适当说辞？不过，要是在开庭时被法官揪出语病，也够呛的了。”  positive_prob: 0.013135  confidence: 0.970810  negative_prob: 0.986865  sentiment: 0.000000  
 原文: 　　“我想因为吵架而冲动杀死对方的供词并不可信。野野口修是离开日高邦彦的家后，才又绕过庭院，从工作室的窗口侵入，可见在那时他已有了杀人意图。恐怕在这之前，他和日高之间发生了什么不愉快，致使他萌生具体的杀机？”  positive_prob: 0.020720  confidence: 0.953955  negative_prob: 0.979280  sentiment: 0.000000  
